timestamp,x,y,z,X2,Y2,Z2
"2022-03-28 14:13:09",-50,26,-202,58,52,-236
"2022-03-28 14:13:09",-50,25,-201,57,54,-236
"2022-03-28 14:13:09",-51,26,-201,56,54,-236
"2022-03-28 14:13:09",-55,26,-199,57,53,-236
"2022-03-28 14:13:09",-53,27,-199,57,52,-235
"2022-03-28 14:13:09",-53,26,-201,56,53,-235
"2022-03-28 14:13:09",-49,26,-201,57,53,-235
"2022-03-28 14:13:09",-50,25,-200,57,54,-236
"2022-03-28 14:13:12",-49,26,-200,56,53,-234
"2022-03-28 14:13:12",-49,26,-202,57,53,-236
"2022-03-28 14:13:12",-49,27,-202,58,53,-236
"2022-03-28 14:13:12",-49,27,-202,56,54,-236
"2022-03-28 14:13:12",-50,26,-201,55,54,-234
"2022-03-28 14:13:12",-49,26,-201,56,53,-235
"2022-03-28 14:13:12",-50,26,-200,57,53,-236
"2022-03-28 14:13:12",-49,26,-201,57,54,-235
"2022-03-28 14:13:14",-49,25,-200,57,54,-236
"2022-03-28 14:13:14",-50,26,-200,57,54,-235
"2022-03-28 14:13:14",-50,28,-202,57,53,-237
"2022-03-28 14:13:14",-50,25,-201,56,53,-237
"2022-03-28 14:13:14",-50,26,-200,57,52,-236
"2022-03-28 14:13:14",-48,26,-200,56,53,-235
"2022-03-28 14:13:14",-50,26,-200,57,53,-235
"2022-03-28 14:13:14",-50,25,-200,55,53,-235
"2022-03-28 14:13:14",-50,26,-200,57,54,-235
"2022-03-28 14:13:14",-50,26,-201,56,53,-235
"2022-03-28 14:13:14",-49,25,-202,56,53,-237
"2022-03-28 14:13:15",-49,24,-201,57,54,-234
"2022-03-28 14:13:15",-49,25,-200,57,53,-236
"2022-03-28 14:13:15",-50,25,-200,57,54,-235
"2022-03-28 14:13:16",-49,26,-201,55,54,-237
"2022-03-28 14:13:16",-49,26,-201,55,52,-240
"2022-03-28 14:13:16",-49,26,-203,56,51,-236
"2022-03-28 14:13:16",-49,25,-201,56,51,-237
"2022-03-28 14:13:16",-50,27,-200,56,53,-233
"2022-03-28 14:13:16",-50,26,-199,55,56,-234
"2022-03-28 14:13:18",-49,26,-200,56,54,-236
"2022-03-28 14:13:18",-49,26,-201,58,51,-238
"2022-03-28 14:13:18",-49,25,-202,57,52,-238
"2022-03-28 14:13:18",-50,26,-200,56,52,-238
"2022-03-28 14:13:18",-50,27,-202,57,52,-237
"2022-03-28 14:13:20",-50,28,-199,60,52,-235
"2022-03-28 14:13:20",-49,25,-201,58,52,-234
"2022-03-28 14:13:20",-50,28,-201,59,50,-235
"2022-03-28 14:13:20",-50,27,-200,59,52,-235
"2022-03-28 14:13:20",-49,26,-202,60,50,-236
"2022-03-28 14:13:20",-49,26,-199,59,49,-237
"2022-03-28 14:13:20",-49,26,-200,59,48,-235
"2022-03-28 14:13:22",-50,26,-200,59,50,-235
"2022-03-28 14:13:22",-50,26,-200,59,52,-237
"2022-03-28 14:13:22",-50,26,-201,59,52,-236
"2022-03-28 14:13:22",-50,27,-202,58,52,-235
"2022-03-28 14:13:22",-50,28,-201,58,52,-236
"2022-03-28 14:13:22",-50,27,-201,58,50,-236
"2022-03-28 14:13:22",-49,27,-201,58,49,-235
"2022-03-28 14:13:22",-50,26,-201,58,49,-237
"2022-03-28 14:13:22",-51,27,-201,58,49,-236
"2022-03-28 14:13:22",-49,26,-199,59,51,-236
"2022-03-28 14:13:22",-51,27,-200,58,52,-235
"2022-03-28 14:13:22",-50,27,-199,59,52,-235
"2022-03-28 14:13:22",-51,26,-200,58,52,-237
"2022-03-28 14:13:22",-50,26,-200,56,52,-236
"2022-03-28 14:13:23",-51,26,-201,58,51,-237
"2022-03-28 14:13:23",-51,26,-200,58,51,-237
"2022-03-28 14:13:24",-51,28,-200,59,52,-235
"2022-03-28 14:13:24",-50,27,-201,59,52,-235
"2022-03-28 14:13:24",-50,26,-200,59,51,-236
"2022-03-28 14:13:24",-49,26,-201,59,51,-234
"2022-03-28 14:13:24",-49,27,-200,60,51,-234
"2022-03-28 14:13:24",-50,25,-199,59,51,-234
"2022-03-28 14:13:24",-50,27,-200,58,50,-236
"2022-03-28 14:13:24",-51,28,-200,57,51,-234
"2022-03-28 14:13:25",-50,27,-200,59,51,-236
"2022-03-28 14:13:25",-50,28,-201,58,51,-236
"2022-03-28 14:13:25",-49,27,-200,58,51,-237
"2022-03-28 14:13:25",-50,27,-200,59,51,-235
"2022-03-28 14:13:25",-50,26,-201,58,53,-236
"2022-03-28 14:13:25",-50,27,-201,58,54,-236
"2022-03-28 14:13:25",-50,27,-200,57,52,-235
"2022-03-28 14:13:25",-50,28,-200,58,51,-236
"2022-03-28 14:13:25",-49,28,-200,57,52,-236
"2022-03-28 14:13:25",-50,28,-200,57,54,-236
"2022-03-28 14:13:27",-50,27,-201,59,52,-235
"2022-03-28 14:13:27",-49,28,-199,59,51,-235
"2022-03-28 14:13:27",-51,28,-200,58,50,-235
"2022-03-28 14:13:27",-50,28,-200,59,50,-236
"2022-03-28 14:13:27",-49,28,-200,58,52,-236
"2022-03-28 14:13:27",-49,27,-199,57,51,-236
"2022-03-28 14:13:28",-49,27,-200,57,52,-235
"2022-03-28 14:13:28",-49,26,-200,59,51,-235
"2022-03-28 14:13:29",-50,28,-201,59,52,-236
"2022-03-28 14:13:29",-50,26,-201,58,52,-235
"2022-03-28 14:13:29",-49,27,-200,58,51,-235
"2022-03-28 14:13:29",-49,28,-200,58,51,-235
"2022-03-28 14:13:30",-49,27,-199,57,54,-236
"2022-03-28 14:13:30",-49,27,-201,58,54,-235
"2022-03-28 14:13:30",-50,27,-201,59,53,-234
"2022-03-28 14:13:30",-50,30,-201,57,52,-235
"2022-03-28 14:13:31",-51,28,-200,58,52,-235
"2022-03-28 14:13:31",-50,26,-198,59,50,-235
